water_ratio,power,cook_time,soak_time,initial_temp,rice_type,doneness
1.5360963663441205,300,10,18,21,basmati,6.070505763237191
1.3095276162863279,446,19,8,21,basmati,14.265232739126942
1.8137950197069488,586,29,10,31,white,64.92554900379861
1.6847311725538794,763,12,7,22,basmati,26.91765240128611
1.1626169393448913,441,15,0,29,basmati,4.239893286887465
1.9109271844938425,352,16,22,26,brown,3.7667101184183633
1.822537242923169,603,29,24,21,basmati,48.84225631945683
1.949799913291924,368,32,23,33,white,41.66320979666241
1.72571950838836,660,34,7,20,brown,61.21613480355017
1.6134151959357899,389,36,12,33,brown,27.12295689615232
1.4182430362906189,745,27,21,25,white,66.01303351379404
1.9327284833540133,519,20,26,28,brown,29.176854258495407
1.8660638895004085,749,28,3,34,brown,59.92596669157253
1.0452186701061894,797,14,7,22,brown,25.293365182156272
1.0263669744972521,491,28,2,25,brown,34.69619553002718
1.3764633668780495,753,20,28,22,white,41.79927247174262
1.810553330781833,362,33,8,33,white,33.42530320907663
1.9872761293149446,372,21,28,32,brown,14.16583921708855
1.1504168911035282,460,19,1,20,brown,11.588271071090267
1.5941307153521351,468,17,1,33,white,30.999204694742694
1.3808908566310216,388,33,27,32,white,34.90956325539525
1.9699143978146032,475,37,12,31,white,54.55742475351007
1.8421189231357087,568,37,14,24,brown,62.98757115306858
1.8383287047111379,372,18,27,29,brown,6.526377985761539
1.4686931597949702,544,13,22,33,basmati,0.5276410745305533
1.4148195023376653,376,14,11,32,white,22.376043808098665
1.2734070719307062,458,30,25,30,brown,28.77678255254903
1.0563754966509271,788,17,3,23,white,44.138981331372435
1.8647223762550533,758,32,25,26,brown,67.73288940642801
1.8129010091300777,623,18,7,25,white,30.879824460403032
1.9997176732861306,397,24,8,29,brown,11.359371512921639
1.9966368370739054,680,24,22,26,basmati,46.34458600901347
1.5554317056026274,401,25,4,24,basmati,21.90184536059023
1.7689874151805105,793,23,23,34,white,60.970792542503816
1.9447657298824281,431,17,19,34,brown,9.95928328180238
1.8496473906774114,401,27,17,23,brown,17.13830176479391
1.2473481017431975,318,19,10,26,white,12.517988931119689
1.4505441353100936,753,37,14,26,brown,93.00189260461167
1.129159415151495,781,29,27,25,white,83.23049626902225
1.9540510272587224,381,15,21,27,brown,8.309267546343422
1.60617463445088,696,21,8,23,white,50.576156536788126
1.2286428055034628,788,11,16,29,brown,25.320461206807227
1.6717006844058568,578,16,26,24,white,31.462145589703983
1.6181282404578958,638,25,25,23,brown,46.229194642202394
1.3581627180328404,664,12,11,31,basmati,9.667773336958831
1.113557592199629,630,22,6,20,brown,27.744768154924444
1.6715731955927997,428,12,9,31,white,12.536933543646612
1.5203077009037933,643,36,24,27,basmati,70.09434658059234
1.7723183917356393,609,27,25,20,brown,40.16492169133884
1.5201635011119934,754,20,24,24,basmati,40.14223422764374
1.8521815003185402,388,17,9,34,brown,1.3320457918511686
1.5519068387744857,512,15,26,25,basmati,13.637315585208942
1.5609379715353864,442,10,12,25,white,11.676046751162247
1.8766536026583451,364,37,18,32,brown,43.11751842718268
1.403482866212397,375,10,10,24,brown,1.0635182150012117
1.1340152284506408,498,32,12,22,white,54.437437950813646
1.028782676313339,442,17,20,34,basmati,7.424111222214018
1.7551372556736191,704,14,7,24,white,30.686096957098147
1.6203095513534647,702,37,7,31,white,88.54568809209327
1.7040797680992235,615,25,3,27,basmati,46.46775821072932
1.2129641615089106,392,20,14,33,white,20.045276897888105
1.1363714755867698,772,14,27,21,brown,31.506531329530908
1.014544665667882,716,13,10,25,brown,16.86222365495475
1.350587558806597,604,39,10,28,brown,70.32075751061836
1.589917686854633,523,15,0,27,white,12.199666912829944
1.3922440450997322,796,23,16,33,brown,50.182369707175496
1.437474922023729,590,31,14,30,brown,56.39778795736058
1.9041586944937485,727,28,19,27,brown,62.274070344555454
1.3482554670233005,401,18,5,27,brown,0.0
1.513989489159811,773,21,23,34,brown,41.470510514308884
1.783653012741143,566,20,21,32,brown,34.863058766239064
1.3965427823212702,654,23,27,26,white,48.536746895358604
1.6220867002278734,755,32,24,27,brown,74.67742597193646
1.862363708746745,409,25,14,32,brown,30.115391512761157
1.9495206236576421,761,10,8,25,basmati,16.55930369715974
1.147073480929038,629,22,13,21,white,47.59829327072166
1.9265876251614944,749,32,17,21,white,84.74608101787365
1.4921162930795382,729,30,25,27,white,77.55911584809782
1.2582443882989582,564,30,16,30,white,57.228777760476966
1.4591357562382612,302,39,17,20,brown,24.235096865578807
1.980032575285477,384,22,4,25,brown,13.037031316336764
1.4926180939928697,581,11,19,32,basmati,8.123412984523767
1.328751610287508,627,13,19,25,basmati,10.289348748568505
1.6334008543167258,603,37,8,30,white,81.75251521604868
1.2401456187781932,749,15,10,23,basmati,29.209227285992934
1.0758633281086638,753,35,23,31,basmati,90.8325314679231
1.1288797219106492,711,36,21,30,white,94.92500869594382
1.1280458389577723,416,32,0,32,white,41.30467299955976
1.1519026935122945,520,36,17,34,basmati,50.178899518136696
1.1388271726494101,453,14,5,30,brown,4.773232678561427
1.6408747448032146,452,34,26,32,basmati,42.6178682057624
1.1818800843991448,311,12,1,29,basmati,0.0
1.3456672833238632,432,10,14,22,brown,0.0
1.8967884099060117,781,13,28,32,brown,22.158737911902275
1.4739616402628724,603,34,25,30,white,66.16182718129899
1.6675577385210272,592,29,20,22,white,53.47994857663762
1.1723198712016298,762,11,13,34,basmati,12.309689892841558
1.1922890188086708,599,35,4,34,brown,60.40936980286572
1.0408686162664789,527,39,5,32,white,76.98156416498821
1.1689350630721647,570,39,5,32,basmati,75.45778872937265
1.2785903390319586,342,14,29,20,brown,4.805969154601684
1.1770104842767468,731,12,21,22,basmati,23.905476353050545
1.0887025337570555,642,38,29,23,white,82.33847576619472
1.1206358711006008,625,37,17,30,white,68.80342111982567
1.4607787680327258,601,38,13,30,brown,65.47935462804452
1.2063337184057925,797,18,9,24,basmati,35.593877297045154
1.3642698610480755,663,29,13,22,brown,54.65005219179899
1.503417270854857,678,15,12,25,white,37.09751125201733
1.6903948286293653,726,27,29,30,white,76.61773481097653
1.039312139841099,792,15,2,33,basmati,31.01366440817972
1.7994103989090426,320,28,29,34,basmati,14.641880148774483
1.6279003894909079,706,37,5,31,basmati,84.65536366478175
1.081759031948872,406,21,28,24,brown,15.208535482365729
1.8735786241067771,635,34,7,22,basmati,71.76035624453135
1.9208724005318132,602,20,11,25,basmati,33.560083603081104
1.0610779598548636,416,11,12,25,white,9.783874556578063
1.2768776481472037,423,24,10,34,white,27.109102302709694
1.8062012797930613,698,21,11,33,basmati,41.441726550578544
1.7482596903836582,580,21,0,27,basmati,35.81811245471668
1.1845210193563773,591,18,16,21,white,22.098759358996183
1.2093493233367103,502,30,15,20,basmati,41.771203122075974
1.370472102791382,350,33,10,23,brown,29.039740308566632
1.4845229851910213,570,11,12,26,brown,14.796402264264804
1.618254771530296,623,31,17,34,brown,52.95432657246517
1.3689136395697723,576,12,10,30,basmati,19.521085104857242
1.462534716133148,440,21,27,29,white,36.61550564806491
1.7474709381337565,769,37,11,22,basmati,91.51662724783057
1.036683202890598,574,39,5,22,basmati,66.5546159521803
1.2524369443440206,589,35,8,24,white,67.56412672143419
1.7133495858845524,633,25,15,24,white,51.86089967334542
1.8952068376871993,680,30,3,32,white,74.30985163192103
1.511677442115666,751,37,2,29,brown,81.17485230509169
1.5321134852653158,795,33,27,22,basmati,93.31121077308089
1.107172011339776,672,35,15,28,white,75.14286838504948
1.4474123668234546,351,39,23,23,basmati,32.9241990203257
1.532617266455023,793,10,26,32,brown,16.087177680400135
1.2424705036347297,326,30,25,32,brown,25.71598805731491
1.2692432309493809,456,12,29,34,white,14.918047709350091
1.3772841631046226,538,29,24,22,white,53.329294869141364
1.0200711977777264,455,11,11,30,basmati,15.656376938350965
1.3220791655831783,590,18,10,21,white,38.30774785173286
1.2114480069965445,435,28,4,29,basmati,32.4213456492117
1.3274973521779145,443,24,24,32,white,30.668964932358623
1.1197621318192512,405,27,17,30,basmati,33.61169120984222
1.890527280739895,719,35,18,28,basmati,86.19319986250342
1.5935924535540487,457,20,22,23,basmati,24.935550728631245
1.6791023191444896,445,34,22,22,basmati,43.354594375047476
1.7891712386073384,301,32,5,26,brown,18.86359886430735
1.4984421989290573,732,25,21,27,basmati,55.42680700124164
1.0869202880874238,376,31,17,30,white,34.15544989082036
1.537106541818548,431,26,25,33,brown,22.43312804549136
1.586841118020879,389,14,5,21,brown,4.780926911954346
1.74543947418433,644,21,3,26,basmati,35.08781564611955
1.4316595462296795,649,20,11,31,brown,31.912878386434976
1.1275803027955638,758,39,18,24,basmati,85.98835626915832
1.2837759057987244,562,24,28,34,white,40.3945686427821
1.363082296398635,650,36,26,30,basmati,80.29894952823925
1.6459172413316012,407,12,28,24,brown,0.0
1.5707783046689119,373,10,1,22,white,9.893862986479252
1.3560967258978462,338,29,16,24,basmati,20.367433534011354
1.9865152487929798,696,38,10,31,white,95.44919347645002
1.605774819356887,458,25,10,21,white,34.26566464307476
1.2372267917359945,370,11,20,23,brown,0.0
1.1017824726204037,746,11,15,25,white,23.266530039527535
1.152859139184332,611,12,1,20,brown,2.501655703204319
1.245957728384508,540,17,1,29,white,31.05865614541424
1.1606813732595556,725,33,22,23,basmati,82.6083746173224
1.1865670240513058,744,37,7,25,white,91.82314154483487
1.285095168693847,597,24,12,28,basmati,43.3151773217442
1.1733735952947548,739,16,9,33,basmati,35.01684980906651
1.8967654246264252,335,15,7,30,white,12.234744376421087
1.0802337456616422,383,18,29,30,basmati,8.280747699953572
1.5245113895702547,751,29,3,32,white,81.0660985380904
1.4103968269896616,673,37,14,21,white,82.86477611733247
1.9823786169086064,562,10,29,30,basmati,8.090235872202705
1.1120389021680523,609,17,0,26,basmati,33.34885467687066
1.3978555990457417,684,32,10,25,brown,66.60913460477637
1.9694704332753687,471,32,6,21,basmati,45.920805833609506
1.8655071258939802,675,12,16,27,brown,9.481115935532271
1.8170720709492798,472,13,26,26,basmati,16.531310784922844
1.2579028270449397,661,35,19,30,white,92.74492392860685
1.170887587390066,346,34,23,24,basmati,35.98371755320768
1.668643219924431,678,24,17,31,white,56.38919500405644
1.929375989127586,440,15,21,24,white,22.82636894313346
1.55676289301393,674,24,28,26,white,52.20782906683404
1.5716126894698998,705,30,21,28,brown,60.08499004590016
1.2799790936602842,417,12,11,30,basmati,4.700679654808377
1.769492933191937,576,34,8,34,white,62.95747118966312
1.1870437485575234,513,30,4,28,white,47.21844612619474
1.3236792364042436,519,30,9,28,brown,38.3999344114519
1.425436438616417,692,23,3,25,basmati,45.161005583026004
1.507610378684455,325,29,4,29,basmati,21.455121456740677
1.2424097324150802,308,23,27,25,brown,10.992526410899217
1.1148368247392035,570,13,27,22,brown,11.085921010677993
1.6106200424416326,309,21,9,20,basmati,13.363128703445174
1.2886305532402558,771,26,10,26,brown,64.17744157980944
1.5812382214226122,677,16,20,23,basmati,29.30415758285669
1.1543627152742024,420,18,23,20,basmati,27.187723423994385
1.4811401018548174,424,12,9,34,white,13.868999797898205
1.5325894325515859,469,37,27,27,white,55.82485565860581
1.051823536822427,371,22,7,31,basmati,24.08046808446443
1.3366042781939207,451,24,1,25,basmati,27.026734413207322
1.1344146769389742,507,27,22,25,basmati,26.54056752391472
1.0633749704727677,348,28,7,21,basmati,23.137443089884968
1.9899602323899452,453,10,15,34,basmati,5.226538018444774
1.322353844974723,646,15,26,20,basmati,32.49057629696586
1.8098744458546348,592,36,21,32,brown,58.4033610208864
1.2546406547637639,367,36,4,33,basmati,34.481687366938814
1.6815027222239292,349,32,26,33,brown,32.00424701567605
1.7602278598896866,451,36,24,21,brown,46.29242073090282
1.5956387406078443,318,36,28,23,basmati,30.744121351023676
1.4715761885501584,399,11,2,21,basmati,0.39745005240912956
1.4118409141472685,359,33,11,20,brown,28.587621973686723
1.3488682665429952,466,23,12,26,brown,22.45392147018236
1.9295291442478257,501,15,12,30,basmati,13.29650865805851
1.8306194077877291,644,23,9,30,basmati,39.942507720603096
1.9650269106665126,445,13,3,34,brown,1.3594060683727545
1.1242972234855446,702,30,8,31,brown,54.86120854927696
1.7308674752036444,463,17,21,27,brown,18.1138380619283
1.9383404568210378,757,39,23,25,white,100.0
1.1812330661656603,780,12,22,23,brown,22.42053584923803
1.0664962673667775,738,28,26,33,white,69.14746301432957
1.741120649290059,541,39,1,25,basmati,64.7683989066089
1.574473113179912,368,23,18,22,basmati,19.00501883936599
1.841828776758272,474,36,0,31,brown,51.46766348059508
1.1397723766262895,348,29,24,27,basmati,16.331447051656806
1.7952673118598903,782,26,28,29,basmati,62.03617810897121
1.2016273200477445,407,34,6,33,basmati,33.984256791483936
1.1636559428657045,525,17,16,32,basmati,27.614986241383367
1.164265797930993,460,33,2,32,white,45.67567835885602
1.814574720231382,418,23,19,21,white,21.739799215402684
1.6651972206962,448,35,19,24,brown,42.94581948847305
1.5230654247691193,764,15,20,20,brown,24.244164119273613
1.3588304841235024,449,32,29,25,brown,34.04927839577041
1.8772005408131083,731,31,2,21,basmati,68.75575790149927
1.3924451074226354,592,25,2,23,basmati,38.67438267285849
1.816599439471577,442,34,16,25,white,53.167698160486815
1.4391349085702183,718,28,6,29,white,68.03304118465581
1.3769444294249076,775,23,26,30,brown,48.41041396502956
1.4626797856696063,754,28,25,27,white,66.09865607179779
1.301377874164142,459,12,13,31,white,12.600894350817212
1.7476093801762511,310,19,16,27,white,17.27703375350813
1.5027203900924793,437,28,17,30,white,40.24138063870348
1.2322126951468173,756,18,12,25,white,43.74279184916874
1.8995745732745686,377,37,19,23,brown,31.38554209462743
1.3838912213732115,376,29,28,27,brown,12.125506655953508
1.5435528611139886,740,22,19,32,white,62.75878845770659
1.9064721109645468,553,16,20,27,brown,10.81447040259949
1.624237995913992,708,23,26,29,basmati,39.47019346451047
1.1168980407083642,557,18,17,33,white,30.450346212654978
1.939832123613475,619,36,3,20,basmati,62.317910916866836
1.6277080530714179,590,37,0,23,brown,59.3390063021655
1.3349056146570861,562,32,17,23,brown,52.19499931009756
1.1392720726633874,384,34,0,26,basmati,43.98723698579972
1.7940251892702959,445,37,25,33,brown,47.22065293512002
1.6200727559285135,622,28,25,33,white,56.190977225025165
1.5334610919763216,341,24,12,30,basmati,18.459889078012345
1.8938925830509576,673,29,19,26,white,57.354967616177824
1.7885972112245307,424,23,19,32,basmati,23.114741964238497
1.1516748797327512,466,33,22,30,brown,37.48979828493653
1.3117220677955483,724,15,9,34,basmati,28.659290018010665
1.2484891398144657,540,30,26,27,basmati,57.871512265998234
1.743946292572677,758,38,10,30,white,89.98967200396488
1.0335324347357795,786,13,8,24,brown,17.8399595310408
1.5698896848713164,579,17,8,26,white,20.51582507963051
1.7624586857406905,487,26,4,27,brown,27.72885507394745
1.8767656367617493,601,39,25,34,white,76.70826081929334
1.3420817487159074,318,18,0,28,basmati,1.2195728752147232
1.8212573046720129,367,10,16,22,white,12.562986184017085
1.1106317369552072,517,33,21,22,brown,47.04754669095259
1.846452291734518,401,29,1,23,brown,30.476161150086856
1.1274886623319824,341,34,23,24,basmati,28.204243853592857
1.3972872905603673,587,23,12,29,brown,32.55562420425643
1.7972953657795536,466,20,8,20,white,36.23948718385944
1.1499174273487738,408,30,28,34,basmati,33.5108303881685
1.2292513952326414,793,12,3,34,brown,21.53074832971888
1.7222525683930663,335,18,4,26,brown,2.7575206268672536
1.7200365365460744,531,36,10,28,white,67.68562907483631
1.6411476328852972,528,23,23,27,white,36.263999080423986
1.6939484444671,652,39,18,34,basmati,73.0964212341664
1.5427244433475962,463,18,20,34,brown,14.640369326566235
1.2517990589069528,686,13,2,24,white,22.947940460627983
1.3456959935039194,372,36,11,33,basmati,29.223356530718938
1.1815977168014258,435,13,25,33,brown,5.2648019778264326
1.9084505613336282,652,37,18,23,brown,68.80233959096343
1.5833917947661205,678,17,18,31,basmati,46.83482596845107
1.40085141676364,369,11,12,26,basmati,0.0
1.4620058036441326,724,18,27,24,white,36.0007991715439
1.9472833396118152,786,38,6,26,brown,98.17368715296416
1.1533514031160803,495,23,14,31,brown,24.048199675320063
1.5862298320167971,568,31,22,20,brown,53.11556681289689
1.505888678884466,348,18,6,20,basmati,13.226438041680522
1.611454235434648,615,33,25,29,white,66.01048913605467
1.0181101838208404,429,32,7,33,brown,25.767493457276036
1.8721239089441515,743,25,4,32,basmati,62.5189410279578
1.9321182824836125,304,38,20,22,brown,20.889484702057707
1.565133183589209,727,39,13,33,white,100.0
1.6966508238768923,326,26,3,30,brown,19.30146546921995
1.9224993811772957,459,25,22,21,white,36.49147088655731
1.7072386343133985,448,39,9,21,white,56.48098947797924
1.1525390429142615,563,21,19,26,brown,21.64296363411746
1.5762883601668132,529,12,14,31,brown,9.492014839639308
1.606715046382856,499,20,17,29,white,15.476871751407533
1.424130671302386,349,23,19,21,basmati,21.821742595683872
1.736444235624723,366,27,12,30,white,30.985588145458493
1.9343670147690148,599,30,28,23,brown,50.14156477091112
1.9255685129067763,680,30,7,21,brown,60.32954809024788
1.450839371404132,357,14,8,25,basmati,0.0
1.1132380458407551,558,25,15,27,white,32.01209964328347
1.9848411989623345,641,29,18,29,white,65.48995873942853
1.838898086445934,625,14,15,23,white,33.193096484272985
1.124662681203267,429,12,6,34,brown,0.0
1.9208418826173723,514,21,13,24,white,28.9236050381054
1.8698963620621283,471,10,27,23,basmati,11.216370022327387
1.518838057126072,557,30,13,22,brown,46.78385680641571
1.5912754357449292,401,38,24,24,brown,55.105703212152015
1.3990027038701303,508,18,26,33,white,33.00312329518605
1.0547616388220313,590,38,3,28,basmati,73.58942900340878
1.335197241645901,653,18,25,27,brown,23.184743007697815
1.8028534485980114,770,13,14,27,brown,23.725303217922747
1.0046320230046029,585,12,2,27,white,25.274934203726673
1.3334991716911442,415,26,4,31,white,31.61758263829012
1.3981686935909434,563,11,0,27,basmati,9.947918443586133
1.5373956029379228,449,33,2,26,white,48.259721876770314
1.9198556164127605,599,10,14,27,basmati,8.299101245000145
1.3463459943659613,741,17,23,30,brown,31.365646020851536
1.3469532018962278,335,22,26,33,basmati,17.2268536489375
1.7375012481097483,752,32,7,27,basmati,84.53626608559107
1.452217940889807,632,24,28,32,basmati,43.97623501056418
1.224604822939982,776,17,3,33,brown,34.330341044325685
1.4524395161326935,586,21,1,27,white,37.314236584112116
1.1408570203797999,602,31,28,31,brown,55.245892456293454
1.1763869865062233,610,21,23,29,white,39.177544398275685
1.4983677727394797,507,23,23,26,basmati,34.791264898948995
1.418925449504548,405,24,9,31,basmati,27.590467332350723
1.9148459010681,745,24,3,20,basmati,49.327515072439006
1.3623938991166331,457,18,2,23,basmati,23.517770426940935
1.5805883502780436,420,28,1,32,basmati,30.55994978078243
1.6322642879195304,354,35,24,32,white,37.59077043708626
1.0130944565883335,699,29,16,23,white,63.527964018215194
1.6635373720167106,311,38,22,24,basmati,34.30487304503949
1.1780359668697513,444,31,20,29,brown,33.7590138995062
1.961070317469455,699,17,23,25,brown,30.609512681641903
1.148662727753113,695,30,19,23,basmati,66.5965083863909
1.4146241237270236,435,28,22,34,white,41.63636209372275
1.0853496680786439,767,15,12,21,brown,38.787309286340346
1.9968742518459472,302,29,4,25,brown,16.647959921327995
1.5021950103312425,443,34,29,34,brown,36.02054833444306
1.595385017320044,329,38,20,27,basmati,24.974636992022724
1.0670764773884276,536,28,29,34,brown,32.56180308186516
1.7499604703991778,578,13,8,27,brown,17.71824457272811
1.2099055930955858,647,32,24,26,brown,63.08890385068967
1.8980542894407137,414,16,28,25,brown,2.8322164709298
1.2051396404820072,403,37,24,21,white,60.56313679137837
1.1906877206636666,417,37,27,34,basmati,46.889697249634956
1.036549667848095,304,13,21,26,basmati,4.851287448261486
1.4720669451099992,767,31,5,30,white,91.62374244527341
1.5648411332626164,659,21,4,31,white,52.82308088816521
1.0657086394283524,547,22,24,33,basmati,36.29419925079413
1.7755276166950105,663,12,9,33,brown,17.413026860459397
1.4532888347480277,620,31,7,24,brown,58.3673604623817
1.5243902693275801,420,21,6,25,basmati,19.530455639905142
1.440762746938228,585,11,6,29,brown,8.242072826154377
1.400763060875326,448,33,5,27,white,50.14968713633547
1.5596403313082179,383,11,20,33,brown,0.0
1.1552402459307125,753,36,28,27,brown,78.21406645550265
1.1819281304952711,705,32,19,22,brown,64.65665932963421
1.8617856210135173,765,18,2,31,basmati,34.48857844021713
1.9461154621336327,755,10,18,31,white,22.915582168039204
1.373309316279753,530,17,21,33,brown,7.930406467642506
1.2707446731435539,587,32,14,26,basmati,58.800919732299676
1.6439995432390158,460,15,3,20,brown,0.6567864061900472
1.4087341710980965,571,15,27,20,white,23.555182019402263
1.0253863556603449,759,31,11,26,brown,71.32474647217614
1.1561525973661904,337,34,5,34,white,38.50290538371428
1.7159722288473975,799,27,18,34,brown,66.85661739912013
1.6589239419101514,525,26,3,29,white,45.18967283435905
1.0270959925034835,441,38,14,28,brown,38.536270297717905
1.2219721619329493,591,21,8,26,white,43.235254481755035
1.2310747965880715,780,15,4,29,brown,20.0682363066105
1.6718927435987285,450,35,12,24,brown,47.23076923296572
1.019710537754364,413,36,22,27,basmati,45.71734345722212
1.104108581984574,536,17,25,21,basmati,28.604518308653937
1.7999160853731895,365,28,17,28,white,32.13563788056011
1.1785446620543336,660,37,29,25,brown,69.1934661258718
1.6527461078518746,640,19,29,32,white,32.922773901639694
1.2381827810467265,557,10,4,28,basmati,2.1858392270502858
1.0994413927593452,774,34,24,21,white,81.63562594704834
1.243172190999454,548,38,15,22,white,74.27246768292996
1.7222669318556592,756,22,26,31,basmati,56.123431379204874
1.8556964681062857,748,26,18,27,brown,58.78055438034912
1.8302198645669916,630,12,13,20,white,21.965859821688785
1.397183529618455,622,17,24,34,basmati,38.0701514040956
1.6680851365706462,479,23,29,29,brown,24.73887691239425
1.204984295415821,489,12,15,34,basmati,10.755414178160734
1.2931477302610133,706,25,26,34,white,58.33513206657062
1.8963358185211199,453,22,14,34,brown,19.454052860026643
1.013001923510736,495,29,21,26,brown,38.78943577674158
1.085508530854468,765,33,3,26,basmati,76.6687007281267
1.2078862551460272,610,26,6,32,basmati,42.34437008935454
1.0265322038738196,561,22,15,20,basmati,36.39888254814338
1.1814354350897973,718,38,23,28,brown,81.01154816705011
1.5830415609696922,705,15,21,27,brown,23.698598502421834
1.4214245505924978,726,26,20,23,white,61.3510552747256
1.8926717110769748,442,23,21,29,brown,22.15511631157226
1.817443561738441,641,26,20,30,white,52.46061474261718
1.341817351697876,615,39,7,24,basmati,72.77345258373472
1.2594234334312926,400,17,16,21,basmati,9.13743592032105
1.379692408167267,543,20,15,32,brown,27.552076180240565
1.5902949425148076,789,29,26,28,basmati,74.26387799712953
1.2680636408228763,311,37,22,34,basmati,35.39665496190561
1.624148907849134,538,10,9,31,brown,8.617492074509192
1.4094116521912405,348,35,9,31,white,35.64697449752529
1.5520471808519802,341,16,26,25,brown,8.849446665066495
1.4361265291353167,465,30,1,22,white,44.03236447653415
1.2944657595419176,381,30,29,31,brown,25.12848311508607
1.9484533069621568,728,26,8,26,brown,60.082840919849446
1.7636057941597607,590,39,16,28,basmati,76.53861756308099
1.1401131757664524,457,19,10,22,brown,12.821214598783673
1.8684679758979128,515,20,9,21,brown,24.508287742163425
1.4874311982495136,789,31,21,26,white,77.39007581191221
1.8945522268940915,457,39,24,26,basmati,56.670225601812156
1.7998552559473153,761,18,16,23,white,37.2144241518671
1.4252135044692333,433,18,3,30,white,16.687268441499334
1.0224693083201175,366,33,15,28,basmati,34.93799242020738
1.268677359384946,635,14,19,33,basmati,7.713648765519192
1.541634214660867,306,26,14,27,basmati,27.009449792646553
1.6334782198261473,735,18,24,32,brown,37.194267558310706
1.2578876854332024,313,26,26,32,basmati,9.433855737232127
1.1393560740728241,372,33,20,20,basmati,45.234635150993455
1.8349302367992992,698,30,4,20,basmati,79.12215636138859
1.9844021807035521,704,28,5,24,white,65.72506953881113
1.5256901823026858,462,36,16,25,white,50.23272904108395
1.1716792858483034,365,16,0,22,brown,12.173260042547637
1.272307326519369,646,32,24,32,white,67.79027709337582
1.0183906765474666,429,18,18,28,brown,11.988872919408145
1.914298806560499,718,16,3,31,white,42.313426130357804
1.1177510828901411,765,22,16,29,basmati,48.926185546582204
1.5765164755142536,505,20,8,33,white,29.434821174440202
1.274055220687206,575,23,23,34,brown,25.802048972154704
1.5541780025157934,765,28,1,25,white,68.59439938743391
1.6514203883518643,555,20,7,23,basmati,28.118048071592558
1.8297418037072015,565,22,14,31,brown,23.839147710079587
1.206421271760603,324,23,6,26,basmati,9.281231068023398
1.0109958286584804,749,22,26,27,basmati,48.82531880870857
1.1368856300688073,580,10,5,28,brown,0.0
1.900018641848105,552,17,0,32,basmati,18.940001661369838
1.8738900775625154,609,21,14,30,basmati,46.168108600293266
1.5974131021703082,588,28,22,25,white,52.97298807893882
1.6005168604336535,463,21,25,34,basmati,22.788154352179003
1.6650366745462555,394,17,6,25,basmati,11.515821667403834
1.1753712786234496,569,17,28,27,basmati,22.499218220436404
1.9144119459249598,620,38,29,31,basmati,79.62751461398301
1.4187705248920732,409,30,24,24,brown,31.554581536186177
1.3831385282494975,635,22,16,33,white,42.839130155530555
1.5189177052828375,609,21,1,22,basmati,33.95974191186397
1.046965966775055,537,38,26,31,basmati,69.70006329866358
1.1662833687560794,680,25,8,22,brown,37.48114409794246
1.7380336164263706,735,10,28,32,basmati,16.60372609831092
1.0827986679251265,686,22,8,25,brown,38.53067964616619
1.603152109466388,782,35,12,21,white,90.32136594052194
1.245349109681321,724,16,5,25,white,34.62958861995058
1.3892956140419765,689,37,5,32,basmati,76.952907262853
1.2886937367706999,324,35,19,25,basmati,33.276276072806304
1.3556727164649491,440,14,19,27,basmati,4.557211950859836
1.7190459051842455,416,17,20,26,brown,15.751379445502328
1.2971217156231751,781,34,2,27,basmati,84.68493501805425
1.5664046402968972,691,36,16,33,basmati,77.93647331815312
1.4760504021990997,704,23,16,28,white,48.11949479999991
1.6636711653626481,781,32,11,25,basmati,85.72472734270501
1.936829739324758,751,39,15,33,white,98.86096648173609
1.7325720972102503,324,22,14,22,basmati,9.54523768378702
1.2149403785907569,378,24,12,29,white,31.529043449853617
1.0311831350612848,367,32,22,22,basmati,26.630164630764746
1.2622640442998252,472,26,0,30,white,37.04782899989852
1.595077930700255,743,24,16,31,brown,53.51092974613679
1.0514258134842502,311,29,2,20,white,26.018770571615327
1.4963662472012365,587,27,25,30,white,61.02442183523742
1.5968428489168893,427,27,14,34,white,32.041935695593246
1.334243890816961,395,11,3,32,basmati,2.712829664976204
1.770912203745822,391,13,3,34,basmati,6.765427758200247
1.1065982531337717,440,39,17,24,basmati,54.03402179101644
1.0751377817358088,330,10,16,33,brown,1.4431156391904665
1.7281887562036033,633,13,18,23,brown,14.971625074814005
1.4954913162061985,319,27,10,28,white,24.420076237931568
1.688402396427736,445,14,19,34,brown,0.0
1.4348273386037462,776,28,2,28,white,73.22448723720831
1.2464020332391068,615,24,7,34,white,43.69683453186551
1.8191023176741998,746,37,13,33,white,98.67133106283244
1.7994158789689791,689,17,25,24,brown,25.82603789050566
1.6946964708544268,459,29,0,29,basmati,36.07710981205448
1.2721451372299626,648,26,13,23,brown,37.65135090338137
1.590230666869087,342,10,1,26,white,0.0
1.3609738969400267,553,21,28,34,white,45.995060156067936
1.0915820733266342,429,35,22,25,brown,38.92421625169274
1.9173135754622428,359,28,3,23,white,32.991012692841494
1.1368186309189614,450,24,23,32,white,28.410812738142003
1.9502373538208024,766,18,26,32,brown,40.239497981834475
1.4460057729579558,586,16,28,34,brown,22.152174867524963
1.1851329288386196,798,11,18,29,brown,11.409518998162959
1.541900947378358,304,38,5,21,white,30.442717444920703
1.8729458358764082,766,18,24,20,white,41.93147632710006
1.7322248864095613,717,19,0,23,basmati,38.36520242208279
1.8065611478614496,565,11,16,23,basmati,13.130524019460916
